packet_drop_len,mu,theta,rho,lambda,gamma,loss_expiry,buffer_overload_losses,intial15_states,all_empty_states
20,50,0.04,0.4,20.0,2.0,0.03955014275744419,0.0018690498845059078,"[4.54721505e-05 4.36700906e-04 1.80206000e-05 2.09367486e-03
 8.98296749e-05 8.29226269e-05 7.18037246e-06 6.68057781e-03
 2.98338405e-04 2.73862278e-04 2.55699662e-05 2.54519117e-04
 2.18896389e-05 2.10152780e-05 2.91929434e-06]","[4.54721505e-05 4.36700906e-04 2.09367486e-03 6.68057781e-03
 1.59588707e-02 3.04403945e-02 4.82871755e-02 6.55122617e-02
 7.75917831e-02 8.14865456e-02 7.68176030e-02 6.56501333e-02
 5.12795651e-02 3.68591283e-02 2.45219902e-02 1.51762538e-02
 8.77698591e-03 4.76465862e-03 2.44049173e-03 1.18873388e-03
 5.58676379e-04]"
20,50,0.04,0.45,22.5,2.0,0.03956238430133564,0.005671587849683038,"[1.30851533e-05 1.41348172e-04 5.85980339e-06 7.62207240e-04
 3.28762296e-05 3.03027714e-05 2.65862104e-06 2.73538252e-03
 1.22894658e-04 1.12608443e-04 1.06774041e-05 1.04541119e-04
 9.09427224e-06 8.72407021e-06 1.24575145e-06]","[1.30851533e-05 1.41348172e-04 7.62207240e-04 2.73538252e-03
 7.34896402e-03 1.57641593e-02 2.81204471e-02 4.28995369e-02
 5.71282975e-02 6.74511157e-02 7.14809349e-02 6.86668362e-02
 6.02826450e-02 4.86952691e-02 3.64048057e-02 2.53175815e-02
 1.64553092e-02 1.00426596e-02 5.78727180e-03 3.17515360e-03
 1.68227707e-03]"
20,50,0.04,0.5,25.0,2.0,0.03940742401505695,0.013520017556086396,"[3.79229049e-06 4.55078065e-05 1.89582473e-06 2.72599491e-04
 1.18243034e-05 1.08803941e-05 9.68507079e-07 1.08669283e-03
 4.91384371e-05 4.49337287e-05 4.33417327e-06 4.16655701e-05
 3.66940219e-06 3.51686384e-06 5.18566898e-07]","[3.79229049e-06 4.55078065e-05 2.72599491e-04 1.08669283e-03
 3.24286547e-03 7.72612125e-03 1.53063219e-02 2.59313529e-02
 3.83450923e-02 5.02680125e-02 5.91414302e-02 6.30668146e-02
 6.14543874e-02 5.50954118e-02 4.57123963e-02 3.52824095e-02
 2.54555960e-02 1.72527661e-02 1.10500241e-02 6.74532729e-03
 3.97879880e-03]"
20,50,0.04,0.55,27.500000000000004,2.0,0.03902644914366905,0.02670688385329133,"[1.11350932e-06 1.46953625e-05 6.15390620e-07 9.68061357e-05
 4.22448740e-06 3.87978058e-06 3.51024610e-07 4.24371380e-04
 1.93234862e-05 1.76284474e-05 1.73374033e-06 1.63252663e-05
 1.45705672e-06 1.39503303e-06 2.13803623e-07]","[1.11350932e-06 1.46953625e-05 9.68061357e-05 4.24371380e-04
 1.39252822e-03 3.64789836e-03 7.94555668e-03 1.47983328e-02
 2.40541097e-02 3.46591080e-02 4.48142152e-02 5.25140683e-02
 5.62258086e-02 5.53829210e-02 5.04854760e-02 4.28156068e-02
 3.39509860e-02 2.53033369e-02 1.78356768e-02 1.19939305e-02
 7.79678684e-03]"
20,50,0.04,0.6,30.0,2.0,0.03839937213551397,0.04559321587459384,"[3.33579725e-07 4.80149424e-06 2.02201648e-07 3.44959411e-05
 1.51527276e-06 1.38849226e-06 1.28013096e-07 1.64913071e-04
 7.56673842e-06 6.88381193e-06 6.92490583e-07 6.36588690e-06
 5.76568884e-07 5.51344088e-07 8.86845153e-08]","[3.33579725e-07 4.80149424e-06 3.44959411e-05 1.64913071e-04
 5.90102659e-04 1.68557133e-03 4.00286855e-03 8.12755297e-03
 1.44009135e-02 2.26163818e-02 3.18696680e-02 4.06956364e-02
 4.74768712e-02 5.09540547e-02 5.06105033e-02 4.67751275e-02
 4.04343002e-02 3.28708022e-02 2.52937270e-02 1.85843936e-02
 1.32025339e-02]"
20,50,0.04,0.65,32.5,2.0,0.037548460216853825,0.06955441118639688,"[1.02655441e-07 1.60034015e-06 6.78107687e-08 1.24518205e-05
 5.50951273e-07 5.03478747e-07 4.74757592e-08 6.44643999e-05
 2.98308207e-06 2.70470699e-06 2.79542057e-07 2.49725807e-06
 2.29912884e-07 2.19523707e-07 3.75918080e-08]","[1.02655441e-07 1.60034015e-06 1.24518205e-05 6.44643999e-05
 2.49780693e-04 7.72514364e-04 1.98616843e-03 4.36559217e-03
 8.37264332e-03 1.42309798e-02 2.17010540e-02 2.99849025e-02
 3.78497374e-02 4.39526277e-02 4.72400674e-02 4.72546567e-02
 4.42296638e-02 3.89560509e-02 3.25028294e-02 2.59129838e-02
 1.99759949e-02]"
20,50,0.04,0.7,35.0,2.0,0.03652373829271464,0.09734447605713122,"[3.26343479e-08 5.47730950e-07 2.33701407e-08 4.58797743e-06
 2.04676501e-07 1.86407110e-07 1.80735166e-08 2.55686879e-05
 1.19463918e-06 1.07863534e-06 1.15239068e-07 9.94135395e-07
 9.32343481e-08 8.88548570e-08 1.65256073e-08]","[3.26343479e-08 5.47730950e-07 4.58797743e-06 2.55686879e-05
 1.06637313e-04 3.54957050e-04 9.82103547e-04 2.32277164e-03
 4.79288869e-03 8.76379403e-03 1.43753399e-02 2.13643238e-02
 2.90059967e-02 3.62299607e-02 4.18904666e-02 4.50914247e-02
 4.54364389e-02 4.31102454e-02 3.87759048e-02 3.33467394e-02
 2.77270200e-02]"
20,50,0.04,0.75,37.5,2.0,0.035383958858115024,0.12754772172707687,"[1.07589990e-08 1.93412818e-07 8.31841314e-09 1.73511112e-06
 7.81415390e-08 7.08602991e-08 7.11733997e-09 1.03553437e-05
 4.89219188e-07 4.39396632e-07 4.89212090e-08 4.04159605e-07
 3.87130610e-08 3.68078741e-08 7.62814353e-09]","[1.07589990e-08 1.93412818e-07 1.73511112e-06 1.03553437e-05
 4.62458278e-05 1.64816074e-04 4.88193022e-04 1.23594842e-03
 2.72961417e-03 5.34148388e-03 9.37604302e-03 1.49109301e-02
 2.16632983e-02 2.89579407e-02 3.58398478e-02 4.13087600e-02
 4.45924529e-02 4.53541863e-02 4.37591764e-02 4.03864308e-02
 3.60310984e-02]"
20,50,0.04,0.8,40.0,2.0,0.03418298298652786,0.15889196155589658,"[3.68660518e-09 7.06642846e-08 3.06781905e-09 6.75872317e-07
 3.07769335e-08 2.77549335e-08 2.91685277e-09 4.30013800e-06
 2.05781051e-07 1.83603568e-07 2.15184768e-08 1.68493438e-07
 1.65361849e-08 1.56761076e-08 3.72675627e-09]","[3.68660518e-09 7.06642846e-08 6.75872317e-07 4.30013800e-06
 2.04703188e-05 7.77564473e-05 2.45449729e-04 6.62149451e-04
 1.55810482e-03 3.24833530e-03 6.07435129e-03 1.02911730e-02
 1.59291039e-02 2.26884564e-02 2.99284378e-02 3.67793800e-02
 4.23532442e-02 4.59796539e-02 4.73801620e-02 4.67191468e-02
 4.45195293e-02]"
20,50,0.04,0.85,42.5,2.0,0.032963595928578435,0.19038352622445356,"[1.31393928e-09 2.67469081e-08 1.17430153e-09 2.71658120e-07
 1.25329308e-08 1.12224639e-08 1.24933794e-09 1.83518561e-06
 8.91446902e-08 7.88831874e-08 9.84517375e-09 7.22032011e-08
 7.28683073e-09 6.88280759e-09 1.93037558e-09]","[1.31393928e-09 2.67469081e-08 2.71658120e-07 1.83518561e-06
 9.27499681e-06 3.73996602e-05 1.25310444e-04 3.58781005e-04
 8.95945627e-04 1.98213121e-03 3.93324065e-03 7.07148647e-03
 1.16165996e-02 1.75638051e-02 2.46009359e-02 3.21144859e-02
 3.93034340e-02 4.53731686e-02 4.97438192e-02 5.21979291e-02
 5.29151710e-02]"
20,50,0.04,0.9,45.0,2.0,0.03175658738420538,0.22131991810221519,"[4.86961645e-10 1.04898147e-08 4.66822286e-10 1.12732772e-07
 5.28158540e-09 4.68727196e-09 5.60536543e-10 8.05741489e-07
 3.98210877e-08 3.48835446e-08 4.69247955e-09 3.18356743e-08
 3.31712840e-09 3.11963747e-09 1.05520624e-09]","[4.86961645e-10 1.04898147e-08 1.12732772e-07 8.05741489e-07
 4.30795187e-06 1.83746691e-05 6.51164219e-05 1.97172890e-04
 5.20699899e-04 1.21818961e-03 2.55633791e-03 4.86068813e-03
 8.44598705e-03 1.35106265e-02 2.00278679e-02 2.76815427e-02
 3.58870146e-02 4.39080092e-02 5.10393111e-02 5.67945291e-02
 6.10321494e-02]"
20,50,0.04,0.95,47.5,2.0,0.030582392976979723,0.25124516062662794,"[1.87477884e-10 4.25991366e-09 1.92686087e-10 4.82860794e-08
 2.30329276e-09 2.02177600e-09 2.63473792e-10 3.63969093e-07
 1.83459401e-08 1.58794580e-08 2.32840421e-09 1.44441824e-08
 1.56032260e-09 1.46009439e-09 6.03262576e-10]","[1.87477884e-10 4.25991366e-09 4.82860794e-08 3.63969093e-07
 2.05207988e-06 9.22905559e-06 3.44831927e-05 1.10082179e-04
 3.06476080e-04 7.55904018e-04 1.67238995e-03 3.35301387e-03
 6.14450845e-03 1.03687262e-02 1.62198207e-02 2.36669465e-02
 3.24062817e-02 4.18958799e-02 5.14774351e-02 6.05530572e-02
 6.87594725e-02]"
20,50,0.04,1,50,2.0,0.029453486255529827,0.27989015098970405,"[7.48707287e-11 1.78925508e-09 8.25131353e-11 2.13290336e-08
 1.03871725e-09 8.99868294e-10 1.29483595e-10 1.69066322e-07
 8.71222111e-09 7.43715270e-09 1.19980471e-09 6.74010060e-09
 7.57951704e-10 7.05334889e-10 3.56968149e-10]","[7.48707287e-11 1.78925508e-09 2.13290336e-08 1.69066322e-07
 1.00229587e-06 4.73954914e-06 1.86183445e-05 6.24871263e-05
 1.82898590e-04 4.74284555e-04 1.10333787e-03 2.32632442e-03
 4.48414125e-03 7.96154473e-03 1.31083672e-02 2.01395174e-02
 2.90485385e-02 3.95753931e-02 5.12562937e-02 6.35548194e-02
 7.60411363e-02]"
20,50,0.06,0.1,5.0,3.0,0.05713549841972041,2.1233728726052284e-15,"[1.88875602e-01 2.96806835e-01 1.79858361e-02 2.32511719e-01
 1.48273109e-02 1.33487603e-02 1.63943644e-03 1.21040914e-01
 8.13226380e-03 7.26139709e-03 9.75997869e-04 6.60634677e-03
 8.09631218e-04 7.67191152e-04 1.43606875e-04]","[1.88875602e-01 2.96806835e-01 2.32511719e-01 1.21040914e-01
 4.70964379e-02 1.46061575e-02 3.76006357e-03 8.26203179e-04
 1.58142819e-04 2.67795794e-05 4.06092059e-06 5.56872319e-07
 6.96114356e-08 7.98557535e-09 8.45458313e-10 8.30127865e-11
 7.59080296e-12 6.48807542e-13 5.20083174e-14 3.92549518e-15
 2.83256925e-16]"
20,50,0.06,0.15,7.5,3.0,0.05741876310660026,3.0685935842659237e-12,"[8.20849981e-02 1.93429448e-01 1.17830476e-02 2.27209910e-01
 1.45769008e-02 1.30995608e-02 1.62924880e-03 1.77344269e-01
 1.19973232e-02 1.06894091e-02 1.45800823e-03 9.71247637e-03
 1.20382432e-03 1.13966650e-03 2.18040841e-04]","[8.20849981e-02 1.93429448e-01 2.27209910e-01 1.77344269e-01
 1.03452243e-01 4.80965929e-02 1.85590033e-02 6.11191077e-03
 1.75313239e-03 4.44819069e-04 1.01053858e-04 2.07568952e-05
 3.88589352e-06 6.67484527e-07 1.05796051e-07 1.55481678e-08
 2.12761317e-09 2.72091745e-10 3.26342937e-11 3.68997534e-12
 4.01227087e-13]"
20,50,0.06,0.2,10.0,3.0,0.05771550289373121,4.205348903051142e-10,"[0.03567399 0.11205017 0.00686314 0.17542444 0.01132585 0.01015808
 0.00128049 0.18248166 0.01243439 0.01105284 0.00153143 0.01002884
 0.00125792 0.00118968 0.00023308]","[3.56739931e-02 1.12050169e-01 1.75424436e-01 1.82481655e-01
 1.41854335e-01 8.78767253e-02 4.51774617e-02 1.98196978e-02
 7.57228985e-03 2.55871877e-03 7.74011737e-04 2.11658822e-04
 5.27428310e-05 1.20566711e-05 2.54261734e-06 4.97079313e-07
 9.04662347e-08 1.53849432e-08 2.45428463e-09 3.69703685e-10
 5.38409134e-11]"
20,50,0.06,0.25,12.5,3.0,0.0580275355208467,1.5852224885009147e-08,"[0.01550385 0.06085085 0.00374854 0.11903615 0.00773644 0.00692401
 0.00088546 0.15470564 0.01062235 0.00941793 0.00132713 0.00853285
 0.00108382 0.00102391 0.0002059 ]","[1.55038535e-02 6.08508463e-02 1.19036153e-01 1.54705637e-01
 1.50240035e-01 1.16258660e-01 7.46496785e-02 4.08976182e-02
 1.95099985e-02 8.23018906e-03 3.10752504e-03 1.06047545e-03
 3.29714017e-04 9.40198655e-05 2.47284582e-05 6.02797019e-06
 1.36765679e-06 2.89933894e-07 5.76787058e-08 1.08565795e-08
 1.98507787e-09]"
20,50,0.06,0.3,15.0,3.0,0.05835714746016621,2.641211068686745e-07,"[0.00673795 0.0317237  0.00196604 0.07443737 0.00487188 0.00435008
 0.00056501 0.11603079 0.00803149 0.0071007  0.00101909 0.00642329
 0.00082685 0.00078019 0.00016149]","[6.73794748e-03 3.17236998e-02 7.44373707e-02 1.16030792e-01
 1.35133103e-01 1.25388566e-01 9.65290700e-02 6.33957439e-02
 3.62475779e-02 1.83236778e-02 8.28922576e-03 3.38849155e-03
 1.26169638e-03 4.30774754e-04 1.35625309e-04 3.95668826e-05
 1.07418990e-05 2.72492680e-06 6.49082665e-07 1.46618331e-07
 3.23096113e-08]"
20,50,0.06,0.35,17.5,3.0,0.05870720564122452,2.5051123341801614e-06,"[0.0029283  0.01607894 0.00100283 0.04399589 0.00290101 0.0025836
 0.00034131 0.07996461 0.00558295 0.00492038 0.00072048 0.00444346
 0.00058021 0.00054674 0.00011691]","[2.92830242e-03 1.60789384e-02 4.39958900e-02 7.99646136e-02
 1.08577293e-01 1.17443755e-01 1.05380340e-01 8.06526258e-02
 5.37297279e-02 3.16401870e-02 1.66701056e-02 7.93469946e-03
 3.43934595e-03 1.36666705e-03 5.00657048e-04 1.69912422e-04
 5.36554193e-05 1.58339853e-05 4.39159279e-06 1.15789818e-06
 2.98950391e-07]"
20,50,0.06,0.4,20.0,3.0,0.05908106726620847,1.5731015344981385e-05,"[1.27264284e-03 7.98301511e-03 5.01270478e-04 2.49516252e-02
 1.65842524e-03 1.47267880e-03 1.98222790e-04 5.17979674e-02
 3.65008874e-03 3.20545728e-03 4.79932125e-04 2.88948301e-03
 3.83136550e-04 3.60480253e-04 8.00148221e-05]","[1.27264284e-03 7.98301511e-03 2.49516252e-02 5.17979674e-02
 8.03203076e-02 9.92026150e-02 1.01621804e-01 8.87767389e-02
 6.74932344e-02 4.53475613e-02 2.72533883e-02 1.47935552e-02
 7.31083355e-03 3.31124363e-03 1.38229375e-03 5.34480935e-04
 1.92284122e-04 6.46656894e-05 2.04621450e-05 6.17136234e-06
 1.82852147e-06]"
20,50,0.06,0.45,22.5,3.0,0.0594818877744309,7.209561228269019e-05,"[5.53105744e-04 3.90152224e-03 2.46770849e-04 1.37114857e-02
 9.19222763e-04 8.13560113e-04 1.11830551e-04 3.20008681e-02
 2.27784639e-03 1.99220164e-03 3.05855161e-04 1.79226510e-03
 2.41635183e-04 2.26947668e-04 5.26286360e-05]","[5.53105744e-04 3.90152224e-03 1.37114857e-02 3.20008681e-02
 5.57794090e-02 7.74280569e-02 8.91265423e-02 8.74729464e-02
 7.46948238e-02 5.63551746e-02 3.80222355e-02 2.31638183e-02
 1.28441774e-02 6.52554464e-03 3.05498949e-03 1.32451864e-03
 5.34322484e-04 2.01593931e-04 7.16628414e-05 2.43464005e-05
 8.14823193e-06]"
20,50,0.06,0.5,25.0,3.0,0.059910961079937444,0.0002577509484975821,"[2.40408487e-04 1.88333818e-03 1.20065880e-04 7.34983863e-03
 4.97403890e-04 4.38523910e-04 6.17505171e-05 1.90454453e-02
 1.37077382e-03 1.19313580e-03 1.88541287e-04 1.07106668e-03
 1.47055289e-04 1.37831912e-04 3.36970342e-05]","[2.40408487e-04 1.88333818e-03 7.34983863e-03 1.90454453e-02
 3.68524614e-02 5.67768477e-02 7.25216270e-02 7.89622800e-02
 7.47844436e-02 6.25621364e-02 4.67895858e-02 3.15885353e-02
 1.94047866e-02 1.09191024e-02 5.66050509e-03 2.71730936e-03
 1.21392532e-03 5.07538936e-04 2.00254266e-04 7.57179710e-05
 2.82683086e-05]"
20,50,0.06,0.55,27.500000000000004,3.0,0.06036534226931509,0.0007538964591335541,"[1.04521955e-04 9.00222923e-04 5.78950010e-05 3.86190394e-03
 2.64117992e-04 2.31770918e-04 3.35809776e-05 1.09987587e-02
 8.01505118e-04 6.93618368e-04 1.13407805e-04 6.21167547e-04
 8.70213594e-05 8.13601253e-05 2.12476514e-05]","[1.04521955e-04 9.00222923e-04 3.86190394e-03 1.09987587e-02
 2.33864170e-02 3.95838232e-02 5.55337826e-02 6.63952380e-02
 6.90290731e-02 6.33731865e-02 5.19975021e-02 3.85006972e-02
 2.59314599e-02 1.59946401e-02 9.08738952e-03 4.78100225e-03
 2.34156238e-03 1.07424802e-03 4.65925161e-04 1.94176695e-04
 8.00501042e-05]"
20,50,0.06,0.6,30.0,3.0,0.060836060552976995,0.0018690498775607975,"[4.54721507e-05 4.26987059e-04 2.77344482e-05 1.99672961e-03
 1.38206111e-04 1.20578814e-04 1.80930021e-05 6.19767168e-03
 4.58097751e-04 3.93599595e-04 6.70851848e-05 3.51552752e-04
 5.03766468e-05 4.69528672e-05 1.33553411e-05]","[4.54721507e-05 4.26987059e-04 1.99672961e-03 6.19767168e-03
 1.43587650e-02 2.64745753e-02 4.04487147e-02 5.26489275e-02
 5.95732764e-02 5.95044335e-02 5.31016312e-02 4.27502165e-02
 3.12980964e-02 2.09793386e-02 1.29521008e-02 7.40550876e-03
 3.94358189e-03 1.96933446e-03 9.31556231e-04 4.24514608e-04
 1.91633980e-04]"
20,50,0.06,0.65,32.5,3.0,0.06130891662438981,0.0040362716082704645,"[1.98090142e-05 2.01364734e-04 1.32329202e-05 1.01917924e-03
 7.15471877e-05 6.19544302e-05 9.72309865e-06 3.42310094e-03
 2.57276216e-04 2.19021299e-04 3.93393507e-05 1.95045729e-04
 2.86787016e-05 2.66220515e-05 8.48557418e-06]","[1.98090142e-05 2.01364734e-04 1.01917924e-03 3.42310094e-03
 8.57929738e-03 1.71071797e-02 2.82572358e-02 3.97505160e-02
 4.85938236e-02 5.24207008e-02 5.05054089e-02 4.38844055e-02
 3.46673792e-02 2.50701447e-02 1.66981180e-02 1.03028980e-02
 5.92476295e-03 3.19923486e-03 1.63976957e-03 8.11662945e-04
 3.98380546e-04]"
20,50,0.06,0.7,35.0,3.0,0.06176927246163998,0.007759646122510553,"[8.65029124e-06 9.46128480e-05 6.30721663e-06 5.15119081e-04
 3.67904681e-05 3.15354851e-05 5.25534363e-06 1.86055972e-03
 1.42693715e-04 1.19993892e-04 2.30734168e-05 1.06505244e-04
 1.61330154e-05 1.48954746e-05 5.53588190e-06]","[8.65029124e-06 9.46128480e-05 5.15119081e-04 1.86055972e-03
 5.01308744e-03 1.07426872e-02 1.90628518e-02 2.87980124e-02
 3.77920025e-02 4.37485408e-02 4.52163847e-02 4.21349716e-02
 3.56895552e-02 2.76715691e-02 1.97632094e-02 1.30813274e-02
 8.07705031e-03 4.68998254e-03 2.59049780e-03 1.38493831e-03
 7.34632735e-04]"
20,50,0.06,0.75,37.5,3.0,0.06221029613791905,0.013520017515370832,"[3.79229052e-06 4.43894892e-05 3.01414229e-06 2.58561717e-04
 1.88743849e-05 1.59494829e-05 2.88711230e-06 9.98802163e-04
 7.85564615e-05 6.49619655e-05 1.36718035e-05 5.74468744e-05
 9.00981034e-06 8.25733777e-06 3.76315923e-06]","[3.79229052e-06 4.43894892e-05 2.58561717e-04 9.98802163e-04
 2.87714013e-03 6.58901390e-03 1.24903459e-02 2.01491130e-02
 2.82250067e-02 3.48646614e-02 3.84391831e-02 3.82013894e-02
 3.45053172e-02 2.85304285e-02 2.17363098e-02 1.53569887e-02
 1.01323081e-02 6.29727990e-03 3.73105189e-03 2.14398498e-03
 1.22266681e-03]"
20,50,0.06,0.8,40.0,3.0,0.06264182167516584,0.021673665144618864,"[1.67217699e-06 2.08448527e-05 1.45084050e-06 1.29259468e-04
 9.70848281e-06 8.03830576e-06 1.63169834e-06 5.31357069e-04
 4.31528267e-05 3.48685477e-05 8.26830559e-06 3.07091650e-05
 5.01743748e-06 4.55148539e-06 2.68829670e-06]","[1.67217699e-06 2.08448527e-05 1.29259468e-04 5.31357069e-04
 1.62816375e-03 3.96465376e-03 7.98778842e-03 1.36899692e-02
 2.03665159e-02 2.67096600e-02 3.12574392e-02 3.29682077e-02
 3.16039218e-02 2.77388353e-02 2.24436186e-02 1.68538474e-02
 1.18343991e-02 7.84177878e-03 4.96409219e-03 3.05306412e-03
 1.86329996e-03]"
20,50,0.06,0.85,42.5,3.0,0.06309569611401755,0.03238197642439085,"[7.43146544e-07 9.82065775e-06 7.07251625e-07 6.45318162e-05
 5.03376302e-06 4.04774155e-06 9.59370663e-07 2.80983864e-04
 2.37769419e-05 1.86106275e-05 5.14632506e-06 1.63181199e-05
 2.79729669e-06 2.50199092e-06 2.01365452e-06]","[7.43146544e-07 9.82065775e-06 6.45318162e-05 2.80983864e-04
 9.11566388e-04 2.34912707e-03 5.00684737e-03 9.07441669e-03
 1.42717402e-02 1.97819902e-02 2.44644865e-02 2.72680405e-02
 2.76275583e-02 2.56386232e-02 2.19477793e-02 1.74555121e-02
 1.30001177e-02 9.15366575e-03 6.16992966e-03 4.04635155e-03
 2.63218883e-03]"
20,50,0.06,0.9,45.0,3.0,0.06362398399181331,0.045593215589811956,"[3.33579735e-07 4.65243815e-06 3.51257873e-07 3.22511097e-05
 2.64487447e-06 2.04124651e-06 5.90489442e-07 1.48081032e-04
 1.32035050e-05 9.90159154e-06 3.30867166e-06 8.64125129e-06
 1.56627173e-06 1.37463507e-06 1.56164272e-06]","[3.33579735e-07 4.65243815e-06 3.22511097e-05 1.48081032e-04
 5.06379584e-04 1.37498705e-03 3.08683221e-03 5.89116104e-03
 9.75441915e-03 1.42326536e-02 1.85286205e-02 2.17427860e-02
 2.32007182e-02 2.26879921e-02 2.04835809e-02 1.72022595e-02
 1.35495856e-02 1.01092654e-02 7.23374666e-03 5.04187960e-03
 3.48329354e-03]"
20,50,0.06,0.95,47.5,3.0,0.06428861649184024,0.0610728848522526,"[1.51539536e-07 2.22062303e-06 1.78752964e-07 1.61678356e-05
 1.41469236e-06 1.03280014e-06 3.79731795e-07 7.79419960e-05
 7.41671383e-06 5.26136156e-06 2.19157383e-06 4.56962407e-06
 8.82649819e-07 7.55862605e-07 1.23192338e-06]","[1.51539536e-07 2.22062303e-06 1.61678356e-05 7.79419960e-05
 2.79754535e-04 7.97095104e-04 1.87732984e-03 3.75820141e-03
 6.52687119e-03 9.98924119e-03 1.36429090e-02 1.68011488e-02
 1.88239892e-02 1.93429152e-02 1.83695795e-02 1.62493555e-02
 1.35038414e-02 1.06495871e-02 8.06826936e-03 5.95877113e-03
 4.35808401e-03]"
20,50,0.06,1,50,3.0,0.06514443989080458,0.0784625791166918,"[6.97930542e-08 1.06961459e-06 9.36029850e-08 8.14321454e-06
 7.72563864e-07 5.25022756e-07 2.52678593e-07 4.10430374e-05
 4.22305402e-06 2.79621213e-06 1.48380426e-06 2.41703851e-06
 5.01109898e-07 4.16237587e-07 9.72171472e-07]","[6.97930542e-08 1.06961459e-06 8.14321454e-06 4.10430374e-05
 1.53997608e-04 4.58647308e-04 1.12908945e-03 2.36267977e-03
 4.28966150e-03 6.86509258e-03 9.80790430e-03 1.26412980e-02
 1.48340151e-02 1.59798397e-02 1.59284717e-02 1.48106061e-02
 1.29595253e-02 1.07799029e-02 8.62632076e-03 6.73234165e-03
 5.19729865e-03]"
20,50,0.08,0.1,5.0,4.0,0.07492872124389868,1.0214275529461576e-17,"[2.86504796e-01 3.31296698e-01 2.68342975e-02 1.90593439e-01
 1.64669981e-02 1.44009875e-02 2.37044843e-03 7.27049113e-02
 6.70902191e-03 5.79584603e-03 1.06540321e-03 5.15470727e-03
 8.45704221e-04 7.89193052e-04 1.98493799e-04]","[2.86504796e-01 3.31296698e-01 1.90593439e-01 7.27049113e-02
 2.06800116e-02 4.67634366e-03 8.75316300e-04 1.39433018e-04
 1.92871871e-05 2.35246585e-06 2.56057988e-07 2.51130881e-08
 2.23688082e-09 1.82151530e-10 1.36363510e-11 9.43023586e-13
 6.04943445e-14 3.61296231e-15 2.01563081e-16 1.05482629e-17
 5.28568313e-19]"
20,50,0.08,0.15,7.5,4.0,0.07538905184330881,1.818020148550894e-14,"[0.15335497 0.26586315 0.02167741 0.22928293 0.01996377 0.01741154
 0.00291104 0.13109612 0.01220571 0.01050976 0.0019676  0.00933054
 0.00155167 0.00144597 0.00037342]","[1.53354966e-01 2.65863152e-01 2.29282931e-01 1.31096121e-01
 5.58818147e-02 1.89340210e-02 5.30925117e-03 1.26669873e-03
 2.62371645e-04 4.79078375e-05 7.80453154e-06 1.14530229e-06
 1.52601180e-07 1.85833881e-08 2.07993037e-09 2.14987849e-10
 2.06077965e-11 1.83866316e-12 1.53233654e-13 1.19961741e-14
 9.07006469e-16]"
20,50,0.08,0.2,10.0,4.0,0.07587540883495716,3.0685935678686106e-12,"[0.082085   0.18964191 0.01557058 0.21792217 0.01913023 0.01663505
 0.00282818 0.16599976 0.01560204 0.01338592 0.00255593 0.01186152
 0.00200102 0.00186187 0.00049495]","[8.20849981e-02 1.89641914e-01 2.17922166e-01 1.65999763e-01
 9.42543754e-02 4.25308275e-02 1.58793334e-02 5.04325047e-03
 1.39022627e-03 3.37748764e-04 7.31871920e-05 1.42819766e-05
 2.52977942e-06 4.09432069e-07 6.08854884e-08 8.35919655e-09
 1.06402317e-09 1.26037629e-10 1.39472970e-11 1.45267318e-12
 1.47300999e-13]"
20,50,0.08,0.25,12.5,4.0,0.07639176250176864,1.4246414530148603e-10,"[0.04393693 0.12681411 0.01048881 0.18202879 0.01611825 0.01397023
 0.00241854 0.17317295 0.01644037 0.01404932 0.00274052 0.01242427
 0.00212805 0.00197674 0.00054257]","[4.39369333e-02 1.26814105e-01 1.82028793e-01 1.73172953e-01
 1.22779735e-01 6.91656813e-02 3.22315192e-02 1.27735767e-02
 4.39263958e-03 1.33091602e-03 3.59569572e-04 8.74577239e-05
 1.93029580e-05 3.89155778e-06 7.20652856e-07 1.23174685e-07
 1.95136300e-08 2.87641043e-09 3.96240639e-10 5.15011645e-11
 6.56554305e-12]"
20,50,0.08,0.3,15.0,4.0,0.07694320032489207,2.9234552129310038e-09,"[0.02351775 0.08140581 0.00678574 0.14011413 0.01252176 0.01081379
 0.00190947 0.15980757 0.01533509 0.01304705 0.00260515 0.01151304
 0.00200419 0.00185821 0.00052863]","[2.35177457e-02 8.14058067e-02 1.40114127e-01 1.59807573e-01
 1.35809512e-01 9.16813056e-02 5.11856681e-02 2.42962858e-02
 1.00043247e-02 3.62841570e-03 1.17305585e-03 3.41323340e-04
 9.00918524e-05 2.17140815e-05 4.80579940e-06 9.81419344e-07
 1.85719621e-07 3.26984429e-08 5.38339905e-09 8.38652762e-10
 1.29031701e-10]"
20,50,0.08,0.35,17.5,4.0,0.0775363991250338,3.415058823194568e-08,"[0.01258814 0.05080295 0.00427017 0.10193141 0.00920005 0.00791295
 0.00142805 0.13549682 0.01315315 0.01113523 0.00228151 0.00980325
 0.00173647 0.0016066  0.00047597]","[1.25881422e-02 5.08029506e-02 1.01931405e-01 1.35496815e-01
 1.34174201e-01 1.05515701e-01 6.86060536e-02 3.79143202e-02
 1.81704180e-02 7.66773354e-03 2.88334809e-03 9.75498707e-04
 2.99283413e-04 8.38168365e-05 2.15481222e-05 5.11005620e-06
 1.12269980e-06 2.29502377e-07 4.39093722e-08 7.97496410e-09
 1.43960016e-09]"
